rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectral_contrast,chroma_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,silence_ratio,spectral_entropy,reverb_tail_ratio,energy_decay_slope,background_consistency,breath_event_count,breath_duration_mean,breath_duration_std,breath_interval_mean,breath_interval_std,breathing_cadence_score,filepath,filename,category,subtype,sample_rate,duration,status,label
0.101848274,0.2092401413690476,2379.7014768393246,1904.9747964897024,4431.547619047619,0.08896802,17.15914380093285,0.40245965,-132.08284,75.87227,1.8401055,-2.0357327,-5.014929,-3.5817559,-7.4217877,0.433009,-1.6545709,-2.072678,-6.796573,1.42145,-4.27154,0.1587301587301587,6.464453,0.1627731223608327,0.0788817063271539,0.6473865764409621,4.0,0.148,0.0826559132790873,0.488,0.1396376262569177,0.7775187139951513,fake_voice_fake_bg_wf_2s\voice_dominant\0389__LJ004-0110_generated__X__fake_bg_0836_SLnNlIXqZ7PdBYjrGoHE.wav,0389__LJ004-0110_generated__X__fake_bg_0836_SLnNlIXqZ7PdBYjrGoHE.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.0891259,0.1146375868055555,1843.835756758012,1633.6892479744745,3616.319444444444,0.01779905,19.31239992240739,0.37846997,-218.0427,95.73747,11.486073,39.105747,-13.608969,7.2007227,-15.885613,5.839246,-1.335521,-6.4726467,5.781416,-5.435591,13.13253,0.238095238095238,5.0794353,0.1239575997958536,0.1878630239659556,0.8103748841198091,3.0,0.2026666666666667,0.1439012006744751,0.784,0.1120000000000001,0.8750000000139508,fake_voice_fake_bg_wf_2s\voice_dominant\0390__LJ002-0086_generated__X__fake_bg_0555_KsOYt1NuFWHPhziXoLMB.wav,0390__LJ002-0086_generated__X__fake_bg_0555_KsOYt1NuFWHPhziXoLMB.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.1652928,0.1699141245039682,2162.15679155756,1769.711408123533,3957.34126984127,0.031921845,19.73755276979662,0.36615443,-129.78476,82.2243,22.97967,31.7643,-6.530904,-30.111958,-25.312075,6.360744,-10.879286,-15.867949,4.4047666,-5.876199,-1.1360229,0.0,5.41793,0.0599513215267876,-0.0485753101137926,0.4979680275919986,5.0,0.1216,0.0296755791855862,0.414,0.3206680526650574,0.5635198080845293,fake_voice_fake_bg_wf_2s\voice_dominant\0392__LJ002-0317_generated__X__fake_bg_0249_uk6ftyGbP7hcmnKZFAYw.wav,0392__LJ002-0317_generated__X__fake_bg_0249_uk6ftyGbP7hcmnKZFAYw.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.10618256,0.1832217261904762,2179.0711577131706,1645.5759887624804,3780.009920634921,0.023312315,19.29727243204372,0.37145367,-169.00423,88.71702,12.648124,18.805141,-22.907253,-5.375047,-17.428862,-1.6092715,0.75361454,-5.6437488,0.26912725,2.480524,5.490505,0.1269841269841269,5.820644,0.1791432185400698,-0.201361618924617,0.6937729045743036,3.0,0.192,0.1413081738612455,0.316,0.0760000000000001,0.8061224490290502,fake_voice_fake_bg_wf_2s\voice_dominant\0393__LJ001-0052_generated__X__fake_bg_0090_L0Dm5GaHjefhpxsJoizR.wav,0393__LJ001-0052_generated__X__fake_bg_0090_L0Dm5GaHjefhpxsJoizR.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.08305441,0.2421642485119047,2521.068615166763,1588.01510011779,4147.0734126984125,0.06276732,19.69399228137041,0.38510084,-189.39842,61.35569,-5.302877,-6.1485386,-24.18619,-1.733924,-17.761604,-18.028034,-11.350286,-3.8623998,-12.91306,-6.8320236,-4.773496,0.0793650793650793,6.5188136,0.112032158877245,0.0183542424815772,0.7561088004722347,5.0,0.1184,0.0968495740826979,0.464,0.1518947003683802,0.7533755360244759,fake_voice_fake_bg_wf_2s\voice_dominant\0394__LJ003-0239_generated__X__fake_bg_0992_xtYzAvyG4LBqVKpT8ogn.wav,0394__LJ003-0239_generated__X__fake_bg_0992_xtYzAvyG4LBqVKpT8ogn.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.1345478,0.1769515749007936,2081.2374203325458,1768.262508129403,3772.81746031746,0.031358805,20.443458159674925,0.33466756,-142.67587,81.8896,12.2495165,4.1456113,-19.405935,-13.391188,-14.00555,-13.548265,-7.668424,-12.000267,-9.499453,-11.147738,6.601416,0.0158730158730158,5.535948,0.2029118338799091,0.0295149563094986,0.6382845572566785,7.0,0.0868571428571428,0.039983670136082,0.2813333333333333,0.1868998543486739,0.6008402240046088,fake_voice_fake_bg_wf_2s\voice_dominant\0395__LJ002-0051_generated__X__fake_bg_0328_Bh73rQxwFygvC0OPSWYl.wav,0395__LJ002-0051_generated__X__fake_bg_0328_Bh73rQxwFygvC0OPSWYl.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.13197902,0.1727430555555555,2128.3168600181616,1680.66916217525,3726.5625,0.011069895,21.02304474858014,0.26174837,-165.00397,94.1763,24.37805,25.665972,-15.545287,-5.202419,-11.682221,-13.788129,0.27174598,-7.283488,2.5436888,-1.543222,5.9968176,0.0,5.1537576,0.2998004255756247,-0.0087276178479378,0.6582994960056573,5.0,0.1216,0.0675798786622172,0.304,0.0889044430835715,0.7737250249368296,fake_voice_fake_bg_wf_2s\voice_dominant\0396__LJ003-0202_generated__X__fake_bg_0667_pYRzFP0OwD4d9ikaCJov.wav,0396__LJ003-0202_generated__X__fake_bg_0667_pYRzFP0OwD4d9ikaCJov.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.11597523,0.1908172123015873,2282.1076209358844,1655.4943602859482,3873.883928571429,0.046173096,18.845062252752086,0.33665413,-157.63652,74.28803,7.6484103,14.482707,-21.713287,-12.458855,-24.514156,-16.917154,-14.809465,-6.999215,-15.595075,-3.0229886,-8.151375,0.0952380952380952,5.888621,0.0187878979973894,-0.218545230531839,0.7335335144089198,6.0,0.1013333333333333,0.0707546621942485,0.3136,0.1739811484040728,0.6431749895625435,fake_voice_fake_bg_wf_2s\voice_dominant\0397__LJ003-0076_generated__X__fake_bg_0253_FI7nVzgmEDhjoR5ypXOs.wav,0397__LJ003-0076_generated__X__fake_bg_0253_FI7nVzgmEDhjoR5ypXOs.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.12807073,0.1393926711309523,1965.2997583891304,1644.53415207197,3667.0386904761904,0.041932218,20.688006895350647,0.33941358,-145.79492,89.235825,-0.21229099,23.345129,-13.393698,4.9399595,-12.483016,-11.064903,3.1232486,-2.873812,-1.0852758,0.4767901,4.2037234,0.0158730158730158,5.3810763,0.1056506616081696,-0.0901249577555971,0.6132361233932,6.0,0.096,0.0413118223595457,0.3072,0.1167671186593211,0.7245844937196466,fake_voice_fake_bg_wf_2s\voice_dominant\0398__LJ003-0314_generated__X__fake_bg_0615_VNj0pFM6rsDCzaPoGBiW.wav,0398__LJ003-0314_generated__X__fake_bg_0615_VNj0pFM6rsDCzaPoGBiW.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.13920611,0.287016369047619,2945.7445169673965,2027.589262824654,5071.924603174603,0.059078272,17.500389178589042,0.31673294,-121.93388,45.742886,39.227623,15.30864,7.5716963,-12.809419,-15.940587,-2.936301,-8.37411,-9.568461,-5.513995,1.7906743,-2.2704344,0.0,5.8513393,0.198537647691718,0.0161278826941359,0.5602246180773316,6.0,0.0933333333333333,0.0509465951321141,0.3136,0.0937605460734951,0.7698340034295751,fake_voice_fake_bg_wf_2s\voice_dominant\0399__LJ004-0065_generated__X__fake_bg_0218_Cp4m8MuodHGaJ7jxeZDc.wav,0399__LJ004-0065_generated__X__fake_bg_0218_Cp4m8MuodHGaJ7jxeZDc.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.114030935,0.1415938120039682,1957.9803759028728,1924.3789950799355,3963.6656746031754,0.0457712,18.53326346086914,0.35571593,-160.40987,86.41674,8.90279,7.9841423,-8.953572,-8.787913,-10.666935,-14.027526,11.631481,-3.8600202,-2.074593,1.3538308,4.9616942,0.1746031746031746,5.289803,0.1994486152108618,0.2449589768587718,0.77127816750899,5.0,0.1216,0.1344761688924844,0.354,0.1221638244326036,0.7434416095079922,fake_voice_fake_bg_wf_2s\voice_dominant\0401__LJ005-0011_generated__X__fake_bg_0057_T4I9vXrJB10YibNZLc3k.wav,0401__LJ005-0011_generated__X__fake_bg_0057_T4I9vXrJB10YibNZLc3k.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.1415354,0.2874193948412698,2758.7530664310148,1884.7685943881147,4702.876984126984,0.034609932,20.13187044098185,0.3221467,-141.0495,72.14553,29.38995,1.9296411,-9.07585,-5.767248,-16.595705,-10.626888,-1.1432354,-10.633016,-7.9388905,-3.6764846,2.1481328,0.0634920634920634,5.870886,0.0835043988269695,0.0672040374780762,0.5661920596896868,7.0,0.0845714285714285,0.0518207270800211,0.3173333333333333,0.2353626044119064,0.5741553568685531,fake_voice_fake_bg_wf_2s\voice_dominant\0402__LJ002-0164_generated__X__fake_bg_0427_kALBIyK4Gemxi8PNVR5C.wav,0402__LJ002-0164_generated__X__fake_bg_0427_kALBIyK4Gemxi8PNVR5C.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.117114685,0.2955109126984127,2963.0287864449106,1763.0390618604629,4845.734126984127,0.0655719,20.14693387400568,0.36563805,-138.50389,45.162556,2.1786551,10.033969,-17.711128,-16.976814,-26.40207,-8.066512,-6.3449416,-16.543798,-6.1728344,-6.497195,-7.124116,0.1428571428571428,6.3204007,0.252002443965853,0.0509203933808843,0.5944311404864655,5.0,0.1216,0.1344761688924844,0.466,0.1847268253394726,0.7161223141297177,fake_voice_fake_bg_wf_2s\voice_dominant\0404__LJ002-0235_generated__X__fake_bg_0721_VBoygDP5QvfXZFbjr8hc.wav,0404__LJ002-0235_generated__X__fake_bg_0721_VBoygDP5QvfXZFbjr8hc.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.15542245,0.1589006696428571,2032.9308968091905,1730.4064731273004,3746.7757936507937,0.023936277,20.536454114854887,0.32009014,-126.13063,86.83474,2.6624167,19.316544,-5.649858,-10.860535,-17.452032,-17.618425,-5.358577,-6.194583,-7.7503858,-0.8192129,-0.9542013,0.0,5.1073103,0.1869973524085147,-0.1546138910470837,0.6099791843070735,5.0,0.1216,0.1329444996981823,0.434,0.1453684972750286,0.7490914712593861,fake_voice_fake_bg_wf_2s\voice_dominant\0405__LJ003-0305_generated__X__fake_bg_0998_ywKLfk5UopuHjqA4sr3C.wav,0405__LJ003-0305_generated__X__fake_bg_0998_ywKLfk5UopuHjqA4sr3C.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.071807675,0.2158203125,2508.4305773060287,1763.2291250192031,4232.886904761905,0.01790599,20.52983118425997,0.35451084,-244.58218,66.07436,47.62136,27.679182,-15.918721,-5.826044,-10.69586,-4.1298895,-0.779419,-8.267728,1.7222459,6.264624,0.60151035,0.1428571428571428,5.5615144,0.0221821844500514,-0.2657588788075015,0.8639360713264267,4.0,0.148,0.1001598722043913,0.4773333333333333,0.2276215182173152,0.6771119204522951,fake_voice_fake_bg_wf_2s\voice_dominant\0406__LJ001-0113_generated__X__fake_bg_0989_SizlqMP0B4eoCnXLb9RH.wav,0406__LJ001-0113_generated__X__fake_bg_0989_SizlqMP0B4eoCnXLb9RH.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.11866513,0.2028149801587301,2355.9950997457795,1683.4720216690946,4094.246031746032,0.026544813,21.35166566326422,0.28283986,-201.64648,78.032104,14.303459,9.257648,-2.4871795,-14.99075,-15.130879,1.7427946,-1.5497196,-7.0626154,6.1422067,-2.1901984,1.816837,0.2063492063492063,5.297129,0.4487329695991676,-0.1231716377302982,0.7588072582040806,4.0,0.152,0.1894835085172321,0.4906666666666666,0.1161761115242238,0.8085564899504584,fake_voice_fake_bg_wf_2s\voice_dominant\0407__LJ001-0028_generated__X__fake_bg_0719_FD2SoKGwjCB38V9JaZe0.wav,0407__LJ001-0028_generated__X__fake_bg_0719_FD2SoKGwjCB38V9JaZe0.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.09364193,0.1661163814484127,2090.876203109525,1661.462543760525,3752.7281746031754,0.045199018,18.102241491483287,0.37791958,-188.37605,86.06423,13.471602,9.2055645,-14.569577,12.335864,-16.220797,-9.381084,-2.469022,2.844813,-2.4804242,0.91549116,2.9182162,0.1904761904761904,5.6469817,0.1826932998763654,0.2625846941991152,0.7834907306358307,4.0,0.148,0.1648757107641996,0.5013333333333333,0.062765878911679,0.8887325535329939,fake_voice_fake_bg_wf_2s\voice_dominant\0408__LJ003-0035_generated__X__fake_bg_0365_OAwUZW4gBaItnNuDhfMd.wav,0408__LJ003-0035_generated__X__fake_bg_0365_OAwUZW4gBaItnNuDhfMd.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.14818753,0.1135525173611111,1763.3174598667804,1563.9064425879976,3469.122023809524,0.026925387,18.88704374147128,0.2860872,-122.826,84.95806,-21.412088,12.919198,-28.064552,0.13386339,-22.861073,-17.86108,-8.169807,-4.339015,-9.450274,-9.311793,2.2287238,0.0,4.9845853,0.1505372901068225,-0.1074833661180487,0.4702742237389419,6.0,0.1013333333333333,0.1133882220025029,0.32,0.1145984293086078,0.7363119110564874,fake_voice_fake_bg_wf_2s\voice_dominant\0409__LJ003-0041_generated__X__fake_bg_0938_UuLm8z6cy2P9FKTgSpsh.wav,0409__LJ003-0041_generated__X__fake_bg_0938_UuLm8z6cy2P9FKTgSpsh.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.1461207,0.1580248635912698,2055.1623283724325,1641.5056076109192,3709.0773809523807,0.05366076,20.279756793062003,0.3619691,-135.22827,90.12721,-5.0294423,11.26362,-17.920542,-15.024059,-25.606861,-17.05727,-4.467656,-17.956375,-3.6212633,-8.093308,-4.663831,0.0158730158730158,5.986649,0.1181024050761585,-0.0039102794937275,0.5852769725860427,6.0,0.0986666666666666,0.0283470555006257,0.3216,0.1137463845579278,0.7387221105619064,fake_voice_fake_bg_wf_2s\voice_dominant\0410__LJ002-0173_generated__X__fake_bg_0181_S9CPzBQ0Ko5217JMeaht.wav,0410__LJ002-0173_generated__X__fake_bg_0181_S9CPzBQ0Ko5217JMeaht.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.13122863,0.2089456225198412,2319.477550706776,1686.0191854791487,3992.435515873016,0.03946113,20.05097331007003,0.34696266,-127.324356,86.21315,-9.206966,10.525591,-19.549574,-6.0350595,-12.980138,-7.707461,-0.3106894,-7.686522,-2.1449637,-4.7539787,-3.4208028,0.0476190476190476,5.8539906,0.3133718429519962,-0.0564877644478817,0.543801269065264,6.0,0.0986666666666666,0.0483689523925788,0.352,0.1896523134580752,0.6498633741407606,fake_voice_fake_bg_wf_2s\voice_dominant\0411__LJ004-0185_generated__X__fake_bg_0301_NtevFWxyBL2PTi3AZaqo.wav,0411__LJ004-0185_generated__X__fake_bg_0301_NtevFWxyBL2PTi3AZaqo.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.11395128,0.1372225322420635,1816.1230875714248,1457.1355438143275,3137.276785714286,0.03573555,19.0444075599576,0.37181577,-152.49063,108.05523,-15.349748,1.8692244,-16.233976,4.28215,-11.895333,-9.226887,-7.9950795,1.0890058,-7.1595206,2.9133582,1.028151,0.0793650793650793,5.7451024,0.2005576008467814,-0.0205360743032623,0.6994138955980614,7.0,0.0845714285714285,0.0496584251026295,0.3093333333333333,0.1200592446345646,0.7203974852691092,fake_voice_fake_bg_wf_2s\voice_dominant\0413__LJ003-0170_generated__X__fake_bg_0136_ZdQD4xSiaANgt1UORMnH.wav,0413__LJ003-0170_generated__X__fake_bg_0136_ZdQD4xSiaANgt1UORMnH.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.15067732,0.2245241195436507,2616.4463214467787,1827.2819032788163,4511.036706349207,0.049853634,19.10906244728601,0.38862735,-143.03749,66.06476,34.96032,23.597921,-1.5920115,-4.052787,-10.900849,-6.1880302,4.898172,-2.3913298,2.2813241,2.2094593,3.9746695,0.0317460317460317,5.887962,0.1113110231758802,-0.0660744635831742,0.5507532378478199,6.0,0.096,0.0497460216164736,0.3648,0.2017269441596734,0.64392347759684,fake_voice_fake_bg_wf_2s\voice_dominant\0414__LJ004-0068_generated__X__fake_bg_0608_5z43ieOlyRZSGU08qcr9.wav,0414__LJ004-0068_generated__X__fake_bg_0608_5z43ieOlyRZSGU08qcr9.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.10640253,0.2259967137896825,2650.032735131692,1894.9052882918916,4660.2182539682535,0.044891864,19.266685098063988,0.31835586,-160.85156,60.07379,15.524447,10.139277,-6.277843,-5.825801,-18.379372,-10.162212,-6.1015406,-6.681279,-5.637292,-7.5097094,-2.8548675,0.1111111111111111,5.8046985,0.2245988394153606,0.1692729708144925,0.78434165805108,7.0,0.0845714285714285,0.0703762483124144,0.3266666666666666,0.256433660470349,0.5602237754085239,fake_voice_fake_bg_wf_2s\voice_dominant\0416__LJ003-0158_generated__X__fake_bg_0673_ZX3vm9kKQPLafY5pBI7c.wav,0416__LJ003-0158_generated__X__fake_bg_0673_ZX3vm9kKQPLafY5pBI7c.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.08519598,0.1212100074404761,2021.2731591509207,1705.2868303672956,3742.80753968254,0.018706473,21.169137613553644,0.24431665,-222.52176,58.102833,-10.152167,26.502337,-36.117786,-31.365154,-19.690483,-23.901575,-24.305342,-15.187277,-3.8918667,-9.482559,-2.2325225,0.1904761904761904,4.6000524,0.2222717741802929,0.0731094478187472,0.819101749406963,4.0,0.148,0.1640975319741281,0.6106666666666667,0.2718692496199025,0.6919453989668358,fake_voice_fake_bg_wf_2s\voice_dominant\0417__LJ001-0069_generated__X__fake_bg_0244_Y7Uwctdpzj5VagonGhZK.wav,0417__LJ001-0069_generated__X__fake_bg_0244_Y7Uwctdpzj5VagonGhZK.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.1180486,0.1070731026785714,1585.9836654603262,1567.2093651018656,3117.80753968254,0.015379098,19.002946902074942,0.37774867,-192.23921,98.319244,31.832075,47.257595,-20.028978,-5.719809,-19.332832,-6.848014,6.1354904,-14.005281,2.5149157,2.6336122,6.9606986,0.0952380952380952,5.1281943,0.2436636288909107,0.1178775973583694,0.7357713864577166,4.0,0.148,0.1382750881395488,0.2906666666666667,0.0762685314457338,0.7921471371040677,fake_voice_fake_bg_wf_2s\voice_dominant\0418__LJ002-0186_generated__X__fake_bg_0509_Vg4PTrioKxfC5DEMyYLQ.wav,0418__LJ002-0186_generated__X__fake_bg_0509_Vg4PTrioKxfC5DEMyYLQ.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.12565425,0.2612382192460317,2666.788932396219,1706.8738001693446,4373.6359126984125,0.06142492,19.30056387781692,0.37289,-120.65828,67.01486,-5.7012424,4.1480412,-14.251521,-10.845646,-16.378338,-4.367928,-7.2019377,-8.92442,-3.208639,-6.597632,-0.031211475,0.0317460317460317,6.3700867,0.1940016281198097,-0.0179197368442372,0.5509405126269479,7.0,0.0845714285714285,0.0398527903409433,0.3133333333333333,0.1347722358483213,0.699239989218677,fake_voice_fake_bg_wf_2s\voice_dominant\0419__LJ004-0025_generated__X__fake_bg_0653_zQSf1XLHNuKkyr0JwMUV.wav,0419__LJ004-0025_generated__X__fake_bg_0653_zQSf1XLHNuKkyr0JwMUV.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.113789596,0.1449730282738095,2020.585966364863,1681.5280860644286,3751.984126984127,0.026190253,20.115520295918696,0.36420977,-153.84059,81.705376,-3.3038955,22.428545,-19.9723,-1.5534639,-10.41117,-7.6045003,-8.338161,-2.116341,-9.150773,-6.0774193,-2.9346368,0.1746031746031746,5.4247603,0.3021713606433713,0.191517125717872,0.7946190225797347,5.0,0.1216,0.1092695749053688,0.392,0.2471598672924065,0.6133050901635148,fake_voice_fake_bg_wf_2s\voice_dominant\0421__LJ003-0046_generated__X__fake_bg_0385_CIak6ywV2lQNetW34BiZ.wav,0421__LJ003-0046_generated__X__fake_bg_0385_CIak6ywV2lQNetW34BiZ.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.119280174,0.1123976934523809,1873.5976167655865,1636.365422358741,3550.843253968254,0.014988971,19.75080852524337,0.3073199,-156.33519,98.95495,-0.7863869,30.60226,-20.40855,-2.5019617,-12.223757,-8.503212,5.333181,-2.868547,7.0573053,-2.122397,17.697304,0.0158730158730158,5.162418,0.2256828877910499,0.0023953476076667,0.6139002030899361,6.0,0.1013333333333333,0.0485889790887696,0.3792,0.1509097743686604,0.7153235393180208,fake_voice_fake_bg_wf_2s\voice_dominant\0422__LJ005-0019_generated__X__fake_bg_0751_YzSXyQOEr0gDeNnuhiwJ.wav,0422__LJ005-0019_generated__X__fake_bg_0751_YzSXyQOEr0gDeNnuhiwJ.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.124419086,0.1639074900793651,2143.432761690416,1574.000431243246,3638.268849206349,0.019272022,18.513391933363373,0.37607166,-194.78983,86.21798,19.112309,16.24553,2.7460706,11.401161,-15.670919,-6.0994644,2.2412646,5.867422,-1.5522043,7.1292696,8.003053,0.0952380952380952,5.3196435,0.0979545601339607,-0.1144585576474941,0.7593142404173456,5.0,0.1216,0.0825823225636092,0.332,0.1349962962454896,0.7109264092629598,fake_voice_fake_bg_wf_2s\voice_dominant\0423__LJ003-0146_generated__X__fake_bg_0237_M6yOK8SVRsGfuDvQ3rN2.wav,0423__LJ003-0146_generated__X__fake_bg_0237_M6yOK8SVRsGfuDvQ3rN2.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.14661515,0.1360754588293651,1886.0826995127568,1665.0149451322932,3684.2757936507937,0.023668101,20.476267601823672,0.28528386,-139.99734,95.8571,3.343305,29.082804,-17.940876,1.2431054,-16.504684,-14.17004,-3.7138035,0.13227321,0.9691498,-1.3788551,5.126735,0.0158730158730158,5.206263,0.4109010426339858,0.054944145468889,0.6384373927337437,6.0,0.0959999999999999,0.0333066559914581,0.2816,0.0771326130764412,0.7849857798167242,fake_voice_fake_bg_wf_2s\voice_dominant\0424__LJ003-0033_generated__X__fake_bg_0077_zojvGlxXcWfEMTFgI5rA.wav,0424__LJ003-0033_generated__X__fake_bg_0077_zojvGlxXcWfEMTFgI5rA.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.13857299,0.2685391865079365,2879.4895825445656,1692.2012057820134,4532.986111111111,0.024989333,20.85237263178059,0.3048414,-157.90178,67.88799,27.5603,5.533478,-4.665065,-19.089682,-16.544699,-5.97818,3.3551266,-5.462337,-14.039497,4.225745,0.3256683,0.0,5.753336,0.1928388276973017,0.0092712753837192,0.6132405240783437,6.0,0.0906666666666666,0.0898789309138811,0.3823999999999999,0.1964419507131814,0.6606293817557426,fake_voice_fake_bg_wf_2s\voice_dominant\0425__LJ002-0304_generated__X__fake_bg_0625_2IcPg0yu6Xv9AtnlVLHs.wav,0425__LJ002-0304_generated__X__fake_bg_0625_2IcPg0yu6Xv9AtnlVLHs.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.112571314,0.2010633680555555,2311.6699719818494,1560.7107295403416,3743.9236111111113,0.04168302,20.38837328694915,0.3567692,-166.34232,80.94633,1.6763502,5.0279055,-15.161583,-3.7672517,-16.252287,-21.49061,2.7425883,-1.9678205,-3.725727,-1.392358,1.9500076,0.0317460317460317,6.123289,0.1387165898149437,-0.0465012359362777,0.5511547397374555,7.0,0.0845714285714285,0.0739243960173541,0.3066666666666666,0.1424109858433993,0.6828811564866383,fake_voice_fake_bg_wf_2s\voice_dominant\0426__LJ003-0218_generated__X__fake_bg_0286_wAUMVInjd2kfbQzqCyx1.wav,0426__LJ003-0218_generated__X__fake_bg_0286_wAUMVInjd2kfbQzqCyx1.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.13145699,0.2610289558531746,2739.936446609411,1626.7152983470814,4366.56746031746,0.041582305,20.35725406795162,0.2981907,-147.84924,63.430923,11.929024,-1.7830029,-20.688501,-1.1968938,-23.019228,-3.5635424,-12.899592,-0.58432096,-7.310617,-3.108207,-1.0381055,0.0,5.8158526,0.2256548111113141,0.0251174792075119,0.6814428709605486,8.0,0.074,0.0472863616701475,0.2434285714285714,0.0610546760648827,0.7994810008516368,fake_voice_fake_bg_wf_2s\voice_dominant\0427__LJ003-0030_generated__X__fake_bg_0216_QqT5ZuLP3bfxiO8eDKvH.wav,0427__LJ003-0030_generated__X__fake_bg_0216_QqT5ZuLP3bfxiO8eDKvH.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.12326111,0.1423301091269841,2068.383452490368,1831.3671575037365,3987.2271825396815,0.022765802,20.48949110069604,0.3136252,-169.78566,84.05231,32.20811,40.1055,-1.8596882,-12.660927,-21.733437,-8.363727,-3.306702,-10.638429,1.8342186,-10.903512,11.336328,0.0158730158730158,5.197324,0.3178470320786052,0.0079629380490555,0.6008070119498055,8.0,0.076,0.0421426150114109,0.232,0.1022713477540438,0.694046922027252,fake_voice_fake_bg_wf_2s\voice_dominant\0429__LJ002-0103_generated__X__fake_bg_0771_WPTcrRF6eSIqXEN8HbCx.wav,0429__LJ002-0103_generated__X__fake_bg_0771_WPTcrRF6eSIqXEN8HbCx.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
0.19367884,0.1521809895833333,2020.2488362688432,1834.7951556077344,3839.657738095238,0.038317773,20.19161841231135,0.26665187,-108.739494,86.70436,5.466574,15.905943,-10.3934355,-8.818351,-6.367482,-9.524608,-2.457824,-7.6458035,2.9789069,-7.0444813,7.67228,0.0158730158730158,4.986405,0.2088552801235182,0.0342926127112222,0.5363296304505873,5.0,0.1152,0.0509996078416295,0.4040000000000001,0.120066648158429,0.7708943155275519,fake_voice_fake_bg_wf_2s\voice_dominant\0430__LJ004-0228_generated__X__fake_bg_0968_wHbCZdPBp7sc2QykVn8e.wav,0430__LJ004-0228_generated__X__fake_bg_0968_wHbCZdPBp7sc2QykVn8e.wav,fake_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid,fake
